county,precinct,office,district,candidate,party,votes,early_voting,early_voting_tsx,election_day,provisional,tsx
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,167,74,0,74,17,2
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"ACOTHLEY, MARIE B.",NP,205,92,0,91,17,5
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, JUDY",NP,122,69,0,39,8,6
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, RONALD B.",NP,178,81,0,83,13,1
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BILAGODY, RITA",NP,134,73,0,48,7,6
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"KIYAANI, EVELYN",NP,231,101,0,116,12,2
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"LONGREED, WILLIAM",NP,148,84,0,49,10,5
Coconino,Tuba City Northwest 94,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Write-in 90,NP,6,5,0,1,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 205,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 205,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,PROPOSITION 205,,Times Blank Voted,NP,13,7,0,6,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 205,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 205,,YES,NP,153,65,0,72,14,2
Coconino,Tuba City Northwest 94,PROPOSITION 205,,NO,NP,243,130,0,91,15,7
Coconino,Tuba City Northwest 94,PROPOSITION 206,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 206,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,PROPOSITION 206,,Times Blank Voted,NP,13,7,0,6,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 206,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 206,,YES,NP,330,164,0,136,24,6
Coconino,Tuba City Northwest 94,PROPOSITION 206,,NO,NP,66,31,0,27,5,3
Coconino,Tuba City Northwest 94,PROPOSITION 410,,Registered Voters,NP,748,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 410,,Times Counted,NP,409,202,0,169,29,9
Coconino,Tuba City Northwest 94,PROPOSITION 410,,Times Blank Voted,NP,17,9,0,8,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 410,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City Northwest 94,PROPOSITION 410,,YES,NP,191,91,0,76,18,6
Coconino,Tuba City Northwest 94,PROPOSITION 410,,NO,NP,200,101,0,85,11,3
Coconino,Tuba City South 95,President,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,President,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,President,,Times Blank Voted,NP,22,14,0,6,2,0
Coconino,Tuba City South 95,President,,Times Over Voted,NP,38,35,0,2,1,0
Coconino,Tuba City South 95,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,President,,CLINTON-KAINE,DEM,1386,697,0,589,99,1
Coconino,Tuba City South 95,President,,TRUMP-PENCE,REP,219,97,0,100,22,0
Coconino,Tuba City South 95,President,,JOHNSON-WELD,LBT,68,36,0,26,6,0
Coconino,Tuba City South 95,President,,STEIN-BARAKA,GRN,57,38,0,15,4,0
Coconino,Tuba City South 95,President,,Write-in,NP,87,39,0,39,9,0
Coconino,Tuba City South 95,U.S. Senate,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,U.S. Senate,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,U.S. Senate,,Times Blank Voted,NP,14,9,0,5,0,0
Coconino,Tuba City South 95,U.S. Senate,,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Tuba City South 95,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,U.S. Senate,,"KIRKPATRICK, ANN",DEM,1544,786,0,642,115,1
Coconino,Tuba City South 95,U.S. Senate,,"MCCAIN, JOHN",REP,236,107,0,108,21,0
Coconino,Tuba City South 95,U.S. Senate,,"SWING, GARY",GRN,78,49,0,22,7,0
Coconino,Tuba City South 95,U.S. Senate,,Write-in,NP,3,3,0,0,0,0
Coconino,Tuba City South 95,U.S. House,1,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,U.S. House,1,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,U.S. House,1,Times Blank Voted,NP,46,29,0,15,2,0
Coconino,Tuba City South 95,U.S. House,1,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Tuba City South 95,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,U.S. House,1,"O'HALLERAN, TOM",DEM,1438,719,0,610,108,1
Coconino,Tuba City South 95,U.S. House,1,"BABEU, PAUL",REP,275,134,0,118,23,0
Coconino,Tuba City South 95,U.S. House,1,"PARRISH, RAY",GRN,114,70,0,34,10,0
Coconino,Tuba City South 95,U.S. House,1,Write-in,NP,2,2,0,0,0,0
Coconino,Tuba City South 95,State Senate,7,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,State Senate,7,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,State Senate,7,Times Blank Voted,NP,177,100,0,64,13,0
Coconino,Tuba City South 95,State Senate,7,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Tuba City South 95,State Senate,7,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,1681,846,0,706,128,1
Coconino,Tuba City South 95,State Senate,7,Write-in,NP,17,8,0,7,2,0
Coconino,Tuba City South 95,State Representative,7,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,State Representative,7,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,State Representative,7,Times Blank Voted,NP,135,76,0,51,7,1
Coconino,Tuba City South 95,State Representative,7,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,State Representative,7,Number of Under Votes,NP,992,511,0,391,90,0
Coconino,Tuba City South 95,State Representative,7,"BENALLY, WENONA",DEM,1125,569,0,480,76,0
Coconino,Tuba City South 95,State Representative,7,"DESCHEENIE, ERIC",DEM,1364,677,0,581,106,0
Coconino,Tuba City South 95,State Representative,7,Write-in,NP,3,3,0,0,0,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,55,28,0,24,3,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,1985,1063,0,734,187,1
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,1455,732,0,618,104,1
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,999,499,0,437,62,1
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,333,170,0,141,22,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,248,117,0,115,16,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,437,197,0,211,29,0
Coconino,Tuba City South 95,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,9,6,0,3,0,0
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Times Blank Voted,NP,154,85,0,61,8,0
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,"FOWLER, LENA",DEM,1697,857,0,706,133,1
Coconino,Tuba City South 95,BOARD OF SUPERVISORS - 5,,Write-in,NP,26,14,0,10,2,0
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Times Blank Voted,NP,251,131,0,105,15,0
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ASSESSOR,,"RUIZ, ARMANDO",DEM,1618,820,0,669,128,1
Coconino,Tuba City South 95,COUNTY ASSESSOR,,Write-in,NP,8,5,0,3,0,0
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Times Blank Voted,NP,233,119,0,99,15,0
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY ATTORNEY,,"RING, BILL",DEM,1637,833,0,676,127,1
Coconino,Tuba City South 95,COUNTY ATTORNEY,,Write-in,NP,7,4,0,2,1,0
Coconino,Tuba City South 95,COUNTY RECORDER,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY RECORDER,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY RECORDER,,Times Blank Voted,NP,233,114,0,103,16,0
Coconino,Tuba City South 95,COUNTY RECORDER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY RECORDER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY RECORDER,,"HANSEN, PATTY",DEM,1641,839,0,674,127,1
Coconino,Tuba City South 95,COUNTY RECORDER,,Write-in,NP,3,3,0,0,0,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY SHERIFF,,Times Blank Voted,NP,153,78,0,64,11,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,"DRISCOLL, JIM",DEM,1328,662,0,565,100,1
Coconino,Tuba City South 95,COUNTY SHERIFF,,"THOMAS, DANNY",IND,395,215,0,148,32,0
Coconino,Tuba City South 95,COUNTY SHERIFF,,Write-in,NP,1,1,0,0,0,0
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,262,129,0,117,16,0
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,1610,824,0,658,127,1
Coconino,Tuba City South 95,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,5,3,0,2,0,0
Coconino,Tuba City South 95,COUNTY TREASURER,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY TREASURER,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,COUNTY TREASURER,,Times Blank Voted,NP,216,111,0,88,17,0
Coconino,Tuba City South 95,COUNTY TREASURER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,COUNTY TREASURER,,"BENATAR, SARAH",DEM,1655,842,0,687,125,1
Coconino,Tuba City South 95,COUNTY TREASURER,,Write-in,NP,6,3,0,2,1,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,275,151,0,104,19,1
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,1592,800,0,669,123,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,10,5,0,4,1,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,309,175,0,109,24,1
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,1556,775,0,664,117,0
Coconino,Tuba City South 95,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,12,6,0,4,2,0
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,232,135,0,83,14,0
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,1175,594,0,500,80,1
Coconino,Tuba City South 95,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,468,225,0,194,49,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,220,128,0,78,13,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,1181,602,0,499,80,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,476,226,0,200,50,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,247,137,0,96,13,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,1129,568,0,473,88,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,501,251,0,208,42,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,246,131,0,100,14,1
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,1123,576,0,468,79,0
Coconino,Tuba City South 95,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,508,249,0,209,50,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,65,40,0,20,4,1
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,3,2,0,0,1,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,848,454,0,301,93,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"ACOTHLEY, MARIE B.",NP,758,371,0,332,55,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, JUDY",NP,664,335,0,277,52,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BEGAY, RONALD B.",NP,788,386,0,345,57,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"BILAGODY, RITA",NP,579,315,0,227,37,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"KIYAANI, EVELYN",NP,970,479,0,428,63,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,"LONGREED, WILLIAM",NP,797,388,0,352,57,0
Coconino,Tuba City South 95,TUBA CITY USD #15 - BOARD MEMBER (ELECT 3),,Write-in 90,NP,23,14,0,9,0,0
Coconino,Tuba City South 95,PROPOSITION 205,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 205,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,PROPOSITION 205,,Times Blank Voted,NP,61,37,0,20,4,0
Coconino,Tuba City South 95,PROPOSITION 205,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 205,,YES,NP,735,352,0,315,68,0
Coconino,Tuba City South 95,PROPOSITION 205,,NO,NP,1081,567,0,442,71,1
Coconino,Tuba City South 95,PROPOSITION 206,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 206,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,PROPOSITION 206,,Times Blank Voted,NP,70,44,0,22,4,0
Coconino,Tuba City South 95,PROPOSITION 206,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 206,,YES,NP,1522,774,0,627,120,1
Coconino,Tuba City South 95,PROPOSITION 206,,NO,NP,285,138,0,128,19,0
Coconino,Tuba City South 95,PROPOSITION 410,,Registered Voters,NP,3645,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 410,,Times Counted,NP,1877,956,0,777,143,1
Coconino,Tuba City South 95,PROPOSITION 410,,Times Blank Voted,NP,92,56,0,27,9,0
Coconino,Tuba City South 95,PROPOSITION 410,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tuba City South 95,PROPOSITION 410,,YES,NP,934,479,0,392,63,0
Coconino,Tuba City South 95,PROPOSITION 410,,NO,NP,851,421,0,358,71,1
Coconino,Tusayan 97,President,,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,President,,Times Counted,NP,450,330,0,93,27,0
Coconino,Tusayan 97,President,,Times Blank Voted,NP,4,2,0,1,1,0
Coconino,Tusayan 97,President,,Times Over Voted,NP,6,6,0,0,0,0
Coconino,Tusayan 97,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tusayan 97,President,,CLINTON-KAINE,DEM,145,110,0,27,8,0
Coconino,Tusayan 97,President,,TRUMP-PENCE,REP,249,178,0,59,12,0
Coconino,Tusayan 97,President,,JOHNSON-WELD,LBT,28,20,0,3,5,0
Coconino,Tusayan 97,President,,STEIN-BARAKA,GRN,4,4,0,0,0,0
Coconino,Tusayan 97,President,,Write-in,NP,14,10,0,3,1,0
Coconino,Tusayan 97,U.S. Senate,,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,U.S. Senate,,Times Counted,NP,450,330,0,93,27,0
Coconino,Tusayan 97,U.S. Senate,,Times Blank Voted,NP,17,10,0,5,2,0
Coconino,Tusayan 97,U.S. Senate,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tusayan 97,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tusayan 97,U.S. Senate,,"KIRKPATRICK, ANN",DEM,147,104,0,33,10,0
Coconino,Tusayan 97,U.S. Senate,,"MCCAIN, JOHN",REP,237,177,0,48,12,0
Coconino,Tusayan 97,U.S. Senate,,"SWING, GARY",GRN,46,36,0,7,3,0
Coconino,Tusayan 97,U.S. Senate,,Write-in,NP,3,3,0,0,0,0
Coconino,Tusayan 97,U.S. House,1,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,U.S. House,1,Times Counted,NP,450,330,0,93,27,0
Coconino,Tusayan 97,U.S. House,1,Times Blank Voted,NP,26,17,0,3,6,0
Coconino,Tusayan 97,U.S. House,1,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tusayan 97,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tusayan 97,U.S. House,1,"O'HALLERAN, TOM",DEM,166,127,0,30,9,0
Coconino,Tusayan 97,U.S. House,1,"BABEU, PAUL",REP,208,150,0,49,9,0
Coconino,Tusayan 97,U.S. House,1,"PARRISH, RAY",GRN,47,33,0,11,3,0
Coconino,Tusayan 97,U.S. House,1,Write-in,NP,3,3,0,0,0,0
Coconino,Tusayan 97,State Senate,6,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,State Senate,6,Times Counted,NP,449,329,0,93,27,0
Coconino,Tusayan 97,State Senate,6,Times Blank Voted,NP,35,23,0,7,5,0
Coconino,Tusayan 97,State Senate,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tusayan 97,State Senate,6,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Tusayan 97,State Senate,6,"BAGLEY, NIKKI CHECK",DEM,191,141,0,36,14,0
Coconino,Tusayan 97,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,222,164,0,50,8,0
Coconino,Tusayan 97,State Senate,6,Write-in,NP,1,1,0,0,0,0
Coconino,Tusayan 97,State Representative,6,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,State Representative,6,Times Counted,NP,449,329,0,93,27,0
Coconino,Tusayan 97,State Representative,6,Times Blank Voted,NP,32,18,0,9,5,0
Coconino,Tusayan 97,State Representative,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tusayan 97,State Representative,6,Number of Under Votes,NP,222,170,0,42,10,0
Coconino,Tusayan 97,State Representative,6,"MARTINEZ, ALEX",DEM,186,138,0,35,13,0
Coconino,Tusayan 97,State Representative,6,"BARTON, BRENDA",REP,208,149,0,49,10,0
Coconino,Tusayan 97,State Representative,6,"THORPE, BOB",REP,217,164,0,42,11,0
Coconino,Tusayan 97,State Representative,6,Write-in,NP,1,1,0,0,0,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,635,0,0,0,0,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,449,329,0,93,27,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,43,28,0,10,5,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,326,250,0,58,18,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,150,107,0,32,11,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,139,111,0,19,9,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,205,147,0,47,11,0
Coconino,Tusayan 97,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,173,124,0,43,6,0
